Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
0.8333333333333334,85.83333333333333,71.16666666666667,81.66666666666667,1.0,0.8333333333333334,1.0,21.18299166318273,1.5723301886761005,31.850780559072994,14.66193105365805,84.0,88.0,0.0,88.0,50.0,92.5,2.3333333333333286,-27.000000000000007,16.66666666666667,88.0,44.0,92.0,2.3333333333333286,-27.000000000000007,16.66666666666667,80.5,1,Kompeten,60200125001,A,UNIFIED
0.6666666666666666,76.33333333333333,55.666666666666664,74.5,1.0,0.6666666666666666,1.0,28.340195247504326,16.669999666733318,39.53760516549052,17.511900715418264,40.0,88.0,0.0,88.0,50.0,90.0,14.0,-0.6666666666666643,4.0,86.0,44.0,89.75,14.0,-0.6666666666666643,4.0,68.29166666666666,0,Belum Kompeten,60200125006,A,UNIFIED
1.0,85.5,85.5,84.33333333333333,1.0,1.0,1.0,5.194964323360427,2.8136571693556887,2.8136571693556887,8.013876853447538,80.0,88.0,80.0,88.0,67.5,92.5,-1.6666666666666572,-1.6666666666666572,10.0,87.0,87.0,91.25,-1.6666666666666572,-1.6666666666666572,10.0,88.83333333333333,1,Kompeten,60200125007,A,UNIFIED
0.6666666666666666,73.33333333333333,38.333333333333336,87.0,1.0,0.5,1.0,32.12874371710644,17.336538165261125,39.09674609933102,2.753785273643051,40.0,89.0,0.0,88.0,84.0,91.5,8.0,-35.33333333333333,4.0,75.5,31.0,90.75,8.0,-35.33333333333333,4.0,66.33333333333333,1,Kompeten,60200125016,A,UNIFIED
0.6666666666666666,13.333333333333334,13.333333333333334,13.833333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,30.192438346932718,29.81423969999719,29.81423969999719,30.932273688747095,0.0,80.0,0.0,80.0,0.0,83.0,-26.666666666666668,-26.666666666666668,-27.666666666666668,0.0,0.0,0.0,-26.666666666666668,-26.666666666666668,-27.666666666666668,26.791666666666664,0,Belum Kompeten,60200125017,A,UNIFIED
0.75,68.33333333333333,55.0,75.66666666666667,1.0,0.6666666666666666,1.0,28.682650582616045,20.07209228976613,38.91015291668744,18.21095518881118,40.0,84.0,0.0,84.0,50.0,91.0,1.3333333333333286,1.3333333333333286,26.666666666666664,83.5,83.5,90.25,1.3333333333333286,1.3333333333333286,26.666666666666664,68.5,1,Kompeten,60200125031,A,UNIFIED
0.8333333333333334,81.25,81.16666666666667,82.75,1.0,1.0,1.0,7.814200432229885,7.830229881682913,7.797791710193057,7.712273767616569,64.0,86.0,64.0,86.0,66.5,91.0,-8.833333333333343,-9.0,-2.833333333333343,74.25,74.0,78.75,-8.833333333333343,-9.0,-2.833333333333343,82.125,1,Kompeten,60200125032,A,UNIFIED
1.0,85.5,71.33333333333333,88.08333333333333,1.0,0.8333333333333334,1.0,20.07403350071067,3.095695936834452,32.05030767749699,3.074311124282786,80.0,90.0,0.0,90.0,83.0,92.5,1.0,-27.333333333333336,3.8333333333333286,86.5,86.5,91.75,1.0,-27.333333333333336,3.8333333333333286,86.22916666666666,1,Kompeten,60200125033,A,UNIFIED
0.8333333333333334,82.5,67.33333333333333,81.5,1.0,0.8333333333333334,1.0,20.414833628975902,7.455423082115014,30.804040139061126,10.095378480605206,67.0,90.0,0.0,87.0,67.5,92.5,-10.333333333333343,19.999999999999993,16.666666666666657,74.5,74.5,91.5,-10.333333333333343,19.999999999999993,16.666666666666657,78.66666666666666,1,Kompeten,60200125034,A,UNIFIED
1.0,87.33333333333333,73.16666666666667,81.25,1.0,0.8333333333333334,1.0,20.66817870812789,2.1343747458109497,32.774058169364515,10.090218035305282,85.0,90.0,0.0,90.0,67.5,91.5,-2.0,-30.33333333333333,16.833333333333343,87.0,87.0,91.25,-2.0,-30.33333333333333,16.833333333333343,85.4375,1,Kompeten,60200125049,A,UNIFIED
