Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
0.8571428571428571,85.83333333333333,71.16666666666667,81.42857142857143,0.8571428571428571,0.7142857142857143,1.0,20.61824891608526,1,Kompeten,60200125001,A,UNIFIED
0.7142857142857143,76.33333333333333,55.666666666666664,73.14285714285714,0.8571428571428571,0.5714285714285714,1.0,27.59759815314939,0,Belum Kompeten,60200125006,A,UNIFIED
1.0,85.5,85.5,83.71428571428571,0.8571428571428571,0.8571428571428571,1.0,5.183609369366371,1,Kompeten,60200125007,A,UNIFIED
0.7142857142857143,73.33333333333333,38.333333333333336,86.0,0.8571428571428571,0.42857142857142855,1.0,31.422793745289468,1,Kompeten,60200125016,A,UNIFIED
0.6428571428571429,13.333333333333334,13.333333333333334,21.142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,31.557097704200643,0,Belum Kompeten,60200125017,A,UNIFIED
0.7857142857142857,68.33333333333333,55.0,76.28571428571429,0.8571428571428571,0.5714285714285714,1.0,28.083941251766767,1,Kompeten,60200125031,A,UNIFIED
0.8571428571428571,81.25,81.16666666666667,80.21428571428571,0.8571428571428571,0.8571428571428571,1.0,8.472948644112142,1,Kompeten,60200125032,A,UNIFIED
1.0,85.5,71.33333333333333,88.35714285714286,0.8571428571428571,0.7142857142857143,1.0,19.62762765371861,1,Kompeten,60200125033,A,UNIFIED
0.8571428571428571,82.5,67.33333333333333,81.28571428571429,0.8571428571428571,0.7142857142857143,1.0,19.88080826817969,1,Kompeten,60200125034,A,UNIFIED
1.0,87.33333333333333,73.16666666666667,81.07142857142857,0.8571428571428571,0.7142857142857143,1.0,20.117349632411496,1,Kompeten,60200125049,A,UNIFIED
0.8571428571428571,84.5,56.666666666666664,84.07142857142857,0.8571428571428571,0.5714285714285714,1.0,26.45547139551671,1,Kompeten,60200125050,A,UNIFIED
0.5714285714285714,27.5,27.5,21.428571428571427,0.2857142857142857,0.2857142857142857,0.2857142857142857,37.39806089155898,0,Belum Kompeten,60200125051,A,UNIFIED
1.0,83.83333333333333,83.83333333333333,76.85714285714286,0.8571428571428571,0.8571428571428571,1.0,8.727404541311284,0,Belum Kompeten,60200125053,A,UNIFIED
1.0,81.83333333333333,81.83333333333333,84.0,0.8571428571428571,0.8571428571428571,1.0,7.6206818752502254,1,Kompeten,60200125074,A,UNIFIED
0.7857142857142857,82.83333333333333,54.833333333333336,85.07142857142857,0.8571428571428571,0.5714285714285714,1.0,25.858527315047294,1,Kompeten,60200125075,A,UNIFIED
0.2857142857142857,13.333333333333334,13.333333333333334,0.0,0.14285714285714285,0.14285714285714285,0.0,24.551376399348634,0,Belum Kompeten,60200125077,A,UNIFIED
0.8571428571428571,77.16666666666667,70.5,81.0,0.8571428571428571,0.7142857142857143,1.0,21.33040434648363,1,Kompeten,60200125078,A,UNIFIED
0.8571428571428571,77.66666666666667,70.16666666666667,79.28571428571429,0.8571428571428571,0.7142857142857143,1.0,23.51739498830623,1,Kompeten,60200125099,A,UNIFIED
1.0,81.5,80.66666666666667,82.71428571428571,0.8571428571428571,0.8571428571428571,1.0,7.269638603765863,0,Belum Kompeten,60200125100,A,UNIFIED
1.0,85.66666666666667,85.66666666666667,83.71428571428571,0.8571428571428571,0.8571428571428571,1.0,4.920137826594595,1,Kompeten,60200125101,A,UNIFIED
1.0,81.58333333333333,81.58333333333333,83.42857142857143,0.8571428571428571,0.8571428571428571,1.0,6.909886930776935,1,Kompeten,60200125114,A,UNIFIED
0.7142857142857143,53.833333333333336,53.833333333333336,27.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,38.66383279964627,0,Belum Kompeten,60200125116,A,UNIFIED
1.0,83.16666666666667,83.16666666666667,83.42857142857143,0.8571428571428571,0.8571428571428571,1.0,4.763812109768239,1,Kompeten,60200125117,A,UNIFIED
