Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0,Belum Kompeten,60200122119,A,UNIFIED
0.8571428571428571,85.83333333333333,71.16666666666667,81.42857142857143,0.8571428571428571,0.7142857142857143,1.0,20.61824891608526,1.5723301886761005,31.850780559072994,13.586833362352191,84.0,88.0,0.0,88.0,50.0,92.5,2.3333333333333286,-27.000000000000007,14.166666666666671,88.0,0.0,86.25,2.3333333333333286,-27.000000000000007,14.166666666666671,81.03571428571429,1,Kompeten,60200125001,A,UNIFIED
0.7142857142857143,76.33333333333333,55.666666666666664,73.14285714285714,0.8571428571428571,0.5714285714285714,1.0,27.59759815314939,16.669999666733318,39.53760516549052,16.55017109474419,40.0,88.0,0.0,88.0,50.0,90.0,14.0,-0.6666666666666643,1.125,88.0,88.0,77.25,14.0,-0.6666666666666643,1.125,69.14285714285714,0,Belum Kompeten,60200125006,A,UNIFIED
1.0,85.5,85.5,83.71428571428571,0.8571428571428571,0.8571428571428571,1.0,5.183609369366371,2.8136571693556887,2.8136571693556887,7.572776160399183,80.0,88.0,80.0,88.0,67.5,92.5,-1.6666666666666572,-1.6666666666666572,7.666666666666671,88.0,88.0,85.0,-1.6666666666666572,-1.6666666666666572,7.666666666666671,88.67857142857143,1,Kompeten,60200125007,A,UNIFIED
0.7142857142857143,73.33333333333333,38.333333333333336,86.0,0.8571428571428571,0.42857142857142855,1.0,31.422793745289468,17.336538165261125,39.09674609933102,3.5355339059327378,40.0,89.0,0.0,88.0,80.0,91.5,8.0,-35.33333333333333,1.75,89.0,0.0,85.75,8.0,-35.33333333333333,1.75,67.27380952380952,1,Kompeten,60200125016,A,UNIFIED
0.6428571428571429,13.333333333333334,13.333333333333334,21.142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,31.557097704200643,29.81423969999719,29.81423969999719,33.77415990888627,0.0,80.0,0.0,80.0,0.0,83.0,-26.666666666666668,-26.666666666666668,-11.416666666666668,0.0,0.0,32.5,-26.666666666666668,-26.666666666666668,-11.416666666666668,28.023809523809526,0,Belum Kompeten,60200125017,A,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125018,A,UNIFIED
0.7857142857142857,68.33333333333333,55.0,76.28571428571429,0.8571428571428571,0.5714285714285714,1.0,28.083941251766767,20.07209228976613,38.91015291668744,16.928119342968845,40.0,84.0,0.0,84.0,50.0,91.0,1.3333333333333286,1.3333333333333286,24.416666666666664,84.0,84.0,84.75,1.3333333333333286,1.3333333333333286,24.416666666666664,69.54761904761905,1,Kompeten,60200125031,A,UNIFIED
0.8571428571428571,81.25,81.16666666666667,80.21428571428571,0.8571428571428571,0.8571428571428571,1.0,8.472948644112142,7.830229881682913,7.797791710193057,9.463679225850585,64.0,86.0,64.0,86.0,65.0,91.0,-8.833333333333343,-9.0,-6.916666666666671,84.5,84.0,78.0,-8.833333333333343,-9.0,-6.916666666666671,82.08630952380953,1,Kompeten,60200125032,A,UNIFIED
1.0,85.5,71.33333333333333,88.35714285714286,0.8571428571428571,0.7142857142857143,1.0,19.62762765371861,3.095695936834452,32.05030767749699,2.9242127843512455,80.0,90.0,0.0,90.0,83.0,92.5,1.0,-27.333333333333336,3.8333333333333286,88.0,88.0,90.5,1.0,-27.333333333333336,3.8333333333333286,86.29761904761904,1,Kompeten,60200125033,A,UNIFIED
0.8571428571428571,82.5,67.33333333333333,81.28571428571429,0.8571428571428571,0.7142857142857143,1.0,19.88080826817969,7.455423082115014,30.804040139061126,9.361231385946214,67.0,90.0,0.0,87.0,67.5,92.5,-10.333333333333343,19.999999999999993,14.208333333333329,82.0,82.0,85.25,-10.333333333333343,19.999999999999993,14.208333333333329,79.20833333333333,1,Kompeten,60200125034,A,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125047,A,UNIFIED
1.0,87.33333333333333,73.16666666666667,81.07142857142857,0.8571428571428571,0.7142857142857143,1.0,20.117349632411496,2.1343747458109497,32.774058169364515,9.351961488023216,85.0,90.0,0.0,90.0,67.5,91.5,-2.0,-30.33333333333333,14.416666666666671,88.0,88.0,85.75,-2.0,-30.33333333333333,14.416666666666671,85.39285714285714,1,Kompeten,60200125049,A,UNIFIED
0.8571428571428571,84.5,56.666666666666664,84.07142857142857,0.8571428571428571,0.5714285714285714,1.0,26.45547139551671,2.9297326385411577,40.14418457953226,8.006375010972603,80.0,88.0,0.0,88.0,65.0,90.0,1.0,-54.66666666666667,-3.6666666666666714,88.0,0.0,77.5,1.0,-54.66666666666667,-3.6666666666666714,77.73809523809524,1,Kompeten,60200125050,A,UNIFIED
0.5714285714285714,27.5,27.5,21.428571428571427,0.2857142857142857,0.2857142857142857,0.2857142857142857,37.39806089155898,38.917648096118725,38.917648096118725,34.30059201012277,0.0,85.0,0.0,85.0,0.0,85.0,-55.0,-55.0,-12.083333333333332,0.0,0.0,32.5,-55.0,-55.0,-12.083333333333332,33.39285714285714,0,Belum Kompeten,60200125051,A,UNIFIED
1.0,83.83333333333333,83.83333333333333,76.85714285714286,0.8571428571428571,0.8571428571428571,1.0,8.727404541311284,2.266911751455907,2.266911751455907,12.930347155085219,81.0,88.0,81.0,88.0,50.0,90.0,1.0,1.0,19.29166666666667,88.0,88.0,85.0,1.0,1.0,19.29166666666667,86.13095238095238,0,Belum Kompeten,60200125053,A,UNIFIED
1.0,81.83333333333333,81.83333333333333,84.0,0.8571428571428571,0.8571428571428571,1.0,7.6206818752502254,7.536946036396675,7.536946036396675,7.5687326736854885,66.0,90.0,66.0,90.0,67.5,90.5,-9.666666666666671,-9.666666666666671,7.583333333333329,82.0,82.0,85.25,-9.666666666666671,-9.666666666666671,7.583333333333329,86.91666666666666,1,Kompeten,60200125074,A,UNIFIED
0.7857142857142857,82.83333333333333,54.833333333333336,85.07142857142857,0.8571428571428571,0.5714285714285714,1.0,25.858527315047294,3.1841621957571333,38.8261795985933,3.4061768621618183,80.0,88.0,0.0,86.0,80.0,90.5,3.6666666666666714,1.0,2.4583333333333286,88.0,0.0,85.25,3.6666666666666714,1.0,2.4583333333333286,75.32738095238095,1,Kompeten,60200125075,A,UNIFIED
0.2857142857142857,13.333333333333334,13.333333333333334,0.0,0.14285714285714285,0.14285714285714285,0.0,24.551376399348634,29.81423969999719,29.81423969999719,0.0,0.0,80.0,0.0,80.0,0.0,0.0,-26.666666666666668,-26.666666666666668,0.0,0.0,0.0,0.0,-26.666666666666668,-26.666666666666668,0.0,13.80952380952381,0,Belum Kompeten,60200125077,A,UNIFIED
0.8571428571428571,77.16666666666667,70.5,81.0,0.8571428571428571,0.7142857142857143,1.0,21.33040434648363,16.727389382553262,31.58454263296104,9.411239481143202,40.0,87.0,0.0,87.0,66.5,91.5,-15.0,-28.333333333333336,14.291666666666671,40.0,0.0,85.25,-15.0,-28.333333333333336,14.291666666666671,78.5952380952381,1,Kompeten,60200125078,A,UNIFIED
0.8571428571428571,77.66666666666667,70.16666666666667,79.28571428571429,0.8571428571428571,0.7142857142857143,1.0,23.51739498830623,17.288403306519918,31.5722275988812,18.662141093778107,40.0,90.0,0.0,90.0,50.0,95.0,12.0,23.666666666666664,29.083333333333336,89.0,84.0,93.25,12.0,23.666666666666664,29.083333333333336,78.20833333333334,1,Kompeten,60200125099,A,UNIFIED
1.0,81.5,80.66666666666667,82.71428571428571,0.8571428571428571,0.8571428571428571,1.0,7.269638603765863,7.783529619223745,7.180219742846006,6.734013571081529,65.0,89.0,65.0,87.0,68.0,90.5,-5.666666666666657,-7.333333333333329,7.375,89.0,84.0,85.25,-5.666666666666657,-7.333333333333329,7.375,86.2202380952381,0,Belum Kompeten,60200125100,A,UNIFIED
1.0,85.66666666666667,85.66666666666667,83.71428571428571,0.8571428571428571,0.8571428571428571,1.0,4.920137826594595,2.2110831935702664,2.2110831935702664,7.410692771053107,82.0,88.0,82.0,88.0,67.5,90.5,0.0,0.0,6.791666666666671,88.0,88.0,85.25,0.0,0.0,6.791666666666671,88.76190476190476,1,Kompeten,60200125101,A,UNIFIED
1.0,81.58333333333333,81.58333333333333,83.42857142857143,0.8571428571428571,0.8571428571428571,1.0,6.909886930776935,6.660935036130856,6.660935036130856,7.168525308739645,67.0,86.5,67.0,86.5,68.0,90.5,-7.833333333333329,-7.833333333333329,7.75,84.0,84.0,84.75,-7.833333333333329,-7.833333333333329,7.75,86.64880952380952,1,Kompeten,60200125114,A,UNIFIED
0.7142857142857143,53.833333333333336,53.833333333333336,27.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,38.66383279964627,38.12443077899291,38.12443077899291,33.33380952040821,0.0,85.0,0.0,85.0,0.0,84.0,-2.3333333333333357,-2.3333333333333357,-25.083333333333336,80.0,80.0,32.5,-2.3333333333333357,-2.3333333333333357,-25.083333333333336,51.52380952380953,0,Belum Kompeten,60200125116,A,UNIFIED
1.0,83.16666666666667,83.16666666666667,83.42857142857143,0.8571428571428571,0.8571428571428571,1.0,4.763812109768239,1.3437096247164249,1.3437096247164249,7.645860558071236,81.0,85.0,81.0,85.0,67.5,92.5,-0.3333333333333286,-0.3333333333333286,9.208333333333329,84.0,84.0,86.25,-0.3333333333333286,-0.3333333333333286,9.208333333333329,87.44047619047619,1,Kompeten,60200125117,A,UNIFIED
0.5,0.0,0.0,9.285714285714286,0.0,0.0,0.14285714285714285,14.514297087513343,0.0,0.0,22.745261897272368,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,16.25,0.0,0.0,32.5,0.0,0.0,16.25,14.821428571428571,0,Belum Kompeten,60200125118,A,UNIFIED
0.7142857142857143,57.166666666666664,57.166666666666664,42.42857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,40.30259506502117,40.47392850822476,40.47392850822476,38.25425146440642,0.0,88.0,0.0,88.0,0.0,84.0,-1.0,-1.0,-3.3333333333333357,88.0,88.0,40.0,-1.0,-1.0,-3.3333333333333357,57.04761904761905,1,Kompeten,60200125119,A,UNIFIED
0.8571428571428571,84.83333333333333,70.33333333333333,82.64285714285714,0.8571428571428571,0.7142857142857143,1.0,19.386576159292684,2.4094720491334933,31.531289574361246,7.529533687488251,80.0,87.0,0.0,87.0,65.0,90.0,-2.3333333333333286,-31.333333333333336,-4.125,84.0,84.0,77.5,-2.3333333333333286,-31.333333333333336,-4.125,80.88095238095238,1,Kompeten,60200125120,A,UNIFIED
0.8571428571428571,70.83333333333333,70.83333333333333,54.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,34.65158996324136,31.68289058080963,31.68289058080963,36.86946084304926,0.0,86.0,0.0,86.0,0.0,86.0,28.333333333333336,28.333333333333336,19.541666666666664,84.0,84.0,40.0,28.333333333333336,28.333333333333336,19.541666666666664,70.34523809523809,1,Kompeten,60200125121,A,UNIFIED
1.0,82.0,81.16666666666667,82.92857142857143,0.8571428571428571,0.8571428571428571,1.0,7.6110431505369345,7.979139469057215,7.44796765716811,7.326217945690334,66.0,90.0,66.0,90.0,67.0,90.0,-7.333333333333343,-9.0,8.041666666666671,89.0,84.0,85.0,-7.333333333333343,-9.0,8.041666666666671,86.52380952380953,1,Kompeten,60200125122,A,UNIFIED
0.9285714285714286,74.66666666666667,68.0,81.28571428571429,0.8571428571428571,0.7142857142857143,1.0,21.0894086663125,15.648926125740667,30.48496897379647,10.91479056424009,40.0,86.0,0.0,86.0,65.0,92.5,16.0,29.333333333333336,19.75,80.0,80.0,89.75,16.0,29.333333333333336,19.75,79.20238095238096,0,Belum Kompeten,60200125147,A,UNIFIED
1.0,84.83333333333333,84.83333333333333,83.14285714285714,0.8571428571428571,0.8571428571428571,1.0,4.990295291003604,2.733536577809454,2.733536577809454,7.278708115918284,82.0,90.0,82.0,90.0,67.5,90.5,-1.6666666666666714,-1.6666666666666714,8.416666666666671,84.0,84.0,85.25,-1.6666666666666714,-1.6666666666666714,8.416666666666671,88.20238095238095,1,Kompeten,60200125151,A,UNIFIED
0.7142857142857143,55.5,55.5,34.07142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,40.86710778382731,39.318146785761236,39.318146785761236,39.91278757797929,0.0,88.0,0.0,88.0,0.0,87.5,-1.0,-1.0,8.583333333333332,82.0,82.0,32.5,-1.0,-1.0,8.583333333333332,54.125,0,Belum Kompeten,60200125152,A,UNIFIED
1.0,83.33333333333333,83.33333333333333,89.57142857142857,0.8571428571428571,0.8571428571428571,1.0,6.447851754171099,7.110243002567181,7.110243002567181,1.265717510476382,68.0,88.0,68.0,88.0,87.5,91.5,-7.333333333333329,-7.333333333333329,1.875,88.0,88.0,90.75,-7.333333333333329,-7.333333333333329,1.875,89.05952380952381,1,Kompeten,60200125154,A,UNIFIED
0.42857142857142855,14.285714285714286,14.285714285714286,0.0,0.14285714285714285,0.14285714285714285,0.0,29.35435239509037,34.99271061118826,34.99271061118826,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,50.0,50.0,0.0,25.0,25.0,0.0,17.857142857142858,0,Belum Kompeten,60200125002,B,UNIFIED
0.5714285714285714,26.571428571428573,26.571428571428573,0.0,0.2857142857142857,0.2857142857142857,0.0,36.64650032942516,42.17940304006597,42.17940304006597,0.0,0.0,100.0,0.0,100.0,0.0,0.0,46.5,46.5,0.0,93.0,93.0,0.0,46.5,46.5,0.0,27.57142857142857,0,Belum Kompeten,60200125008,B,UNIFIED
1.0,88.71428571428571,88.71428571428571,60.857142857142854,1.0,1.0,1.0,18.96003674039897,7.439552323595164,7.439552323595164,21.222821755490152,80.0,100.0,80.0,100.0,42.5,90.0,1.8333333333333286,1.8333333333333286,-42.54166666666667,93.5,93.5,42.5,1.8333333333333286,1.8333333333333286,-42.54166666666667,84.57142857142857,1,Kompeten,60200125009,B,UNIFIED
1.0,92.71428571428571,92.71428571428571,81.42857142857143,1.0,1.0,1.0,12.640547721994414,8.564282735612494,8.564282735612494,15.739914166194923,80.0,100.0,80.0,100.0,43.0,90.0,8.833333333333329,8.833333333333329,-12.083333333333329,100.0,100.0,65.5,8.833333333333329,8.833333333333329,-12.083333333333329,91.71428571428571,1,Kompeten,60200125019,B,UNIFIED
1.0,92.42857142857143,92.42857142857143,82.21428571428571,1.0,1.0,1.0,12.761060739680461,9.00566714998542,9.00566714998542,16.024216367862785,80.0,100.0,80.0,100.0,43.0,90.0,-1.5833333333333286,-1.5833333333333286,-12.166666666666671,93.5,93.5,65.75,-1.5833333333333286,-1.5833333333333286,-12.166666666666671,91.76785714285714,1,Kompeten,60200125020,B,UNIFIED
1.0,91.14285714285714,91.14285714285714,86.78571428571429,1.0,1.0,1.0,7.033044775974463,7.9359682356178,7.9359682356178,3.126581232605613,80.0,100.0,80.0,100.0,81.0,90.0,4.916666666666671,4.916666666666671,-0.375,93.5,93.5,85.0,4.916666666666671,4.916666666666671,-0.375,92.26785714285714,1,Kompeten,60200125021,B,UNIFIED
1.0,80.85714285714286,80.85714285714286,55.214285714285715,0.8571428571428571,0.8571428571428571,1.0,32.288681560511264,33.833324955596964,33.833324955596964,19.99795907953956,0.0,100.0,0.0,100.0,41.0,88.0,34.75,34.75,-31.125,100.0,100.0,41.75,34.75,34.75,-31.125,79.23214285714286,1,Kompeten,60200125035,B,UNIFIED
1.0,92.71428571428571,92.71428571428571,52.42857142857143,1.0,1.0,1.0,23.523327544705705,8.630747123996123,8.630747123996123,20.71477831926585,80.0,100.0,80.0,100.0,35.0,87.0,-1.0833333333333286,-1.0833333333333286,-30.75,93.5,93.5,40.5,-1.0833333333333286,-1.0833333333333286,-30.75,84.46428571428571,0,Belum Kompeten,60200125036,B,UNIFIED
0.8571428571428571,68.57142857142857,68.57142857142857,49.142857142857146,0.7142857142857143,0.7142857142857143,1.0,38.22353396472957,43.892261416392046,43.892261416392046,16.685567514031582,0.0,100.0,0.0,100.0,41.5,90.0,3.3333333333333286,3.3333333333333286,-15.791666666666664,50.0,50.0,42.75,3.3333333333333286,3.3333333333333286,-15.791666666666664,68.0,1,Kompeten,60200125048,B,UNIFIED
0.5714285714285714,26.714285714285715,26.714285714285715,0.0,0.2857142857142857,0.2857142857142857,0.0,36.824705795377376,42.381647934367216,42.381647934367216,0.0,0.0,100.0,0.0,100.0,0.0,0.0,46.75,46.75,0.0,93.5,93.5,0.0,46.75,46.75,0.0,27.642857142857142,1,Kompeten,60200125054,B,UNIFIED
1.0,89.71428571428571,89.71428571428571,61.42857142857143,1.0,1.0,1.0,20.114891089374932,9.098104758908947,9.098104758908947,22.69113825047216,80.0,100.0,80.0,100.0,40.0,90.0,5.333333333333329,5.333333333333329,-45.625,93.0,93.0,41.25,5.333333333333329,5.333333333333329,-45.625,85.21428571428571,1,Kompeten,60200125055,B,UNIFIED
1.0,88.71428571428571,88.71428571428571,67.14285714285714,1.0,1.0,1.0,16.988424764047984,7.703696435835864,7.703696435835864,20.902348271553272,80.0,100.0,80.0,100.0,43.0,88.0,3.5833333333333286,3.5833333333333286,-31.54166666666667,93.5,93.5,64.0,3.5833333333333286,3.5833333333333286,-31.54166666666667,86.14285714285714,1,Kompeten,60200125056,B,UNIFIED
1.0,89.42857142857143,89.42857142857143,35.642857142857146,1.0,1.0,0.7142857142857143,29.99365012163487,7.068181072487418,7.068181072487418,25.890861992098245,80.0,100.0,80.0,100.0,0.0,80.0,9.5,9.5,15.708333333333332,93.5,93.5,42.75,9.5,9.5,15.708333333333332,78.625,1,Kompeten,60200125057,B,UNIFIED
